NIM,JumlahSKS,Semester,IPK,Lulus
J11115517,112,5,2.910714286,1
J11115509,112,5,2.912946429,1
J11115046,112,5,2.915178571,1
J11115530,112,5,2.924107143,1
J11115505,112,5,2.930803571,1
J11115301,112,5,2.933035714,1
J11115334,112,5,2.939732143,1
J11115306,112,5,2.944196429,1
F31116301,112,5,2.946428571,1
J11115304,112,5,2.946428571,1
J11115518,112,5,2.948660714,1
J11115514,112,5,2.953125,1
J11115011,112,5,2.959821429,1
A21116502,112,5,2.964285714,1
J11115330,112,5,2.966517857,1
L11116007,112,5,2.977678571,1
J11115042,112,5,2.995535714,1
D61116018,112,5,2.997767857,1
J11115307,112,5,3.006696429,1
D61116008,112,5,3.022321429,1
C12116701,112,5,3.024553571,1
J11115316,112,5,3.046875,1
J11115017,112,5,3.049107143,1
J11115009,112,5,3.060267857,1
J11115309,112,5,3.066964286,1
J11115339,112,5,3.075892857,1
J11115003,112,5,3.089285714,1
J11115016,112,5,3.089285714,1
J11115525,112,5,3.098214286,1
N11113306,112,5,3.120535714,1
J11115343,112,5,3.131696429,1
J11115041,112,5,3.133928571,1
N11116028,112,5,3.133928571,1
L11116523,112,5,3.136160714,1
N11116045,112,5,3.136160714,1
L11114517,112,5,3.138392857,1
J11115012,112,5,3.140625,1
J11115023,112,5,3.142857143,1
J11115008,112,5,3.145089286,1
J11115039,112,5,3.145089286,1
J11115501,112,5,3.149553571,1
N11116326,112,5,3.151785714,1
J11115038,112,5,3.154017857,1
J11115312,112,5,3.162946429,1
J11115340,112,5,3.165178571,1
D61116509,112,5,3.169642857,1
J11115014,112,5,3.174107143,1
F21116535,112,5,3.183035714,1
J11115310,112,5,3.185267857,1
D61116504,112,5,3.191964286,1
L22114016,112,5,3.196428571,1
L21113506,112,5,3.207589286,1
J11115513,112,5,3.209821429,1
J11115315,112,5,3.212053571,1
N11116530,112,5,3.212053571,1
F21116538,112,5,3.214285714,1
F31116509,112,5,3.214285714,1
N11116521,112,5,3.214285714,1
J11115302,112,5,3.216517857,1
L11116513,112,5,3.216517857,1
N11116002,112,5,3.216517857,1
L11114001,112,5,3.220982143,1
J11115013,112,5,3.225446429,1
N11116031,112,5,3.225446429,1
L21113011,112,5,3.227678571,1
L22116511,112,5,3.227678571,1
N11116315,112,5,3.232142857,1
D61116006,112,5,3.243303571,1
J11115527,112,5,3.243303571,1
J11115020,112,5,3.245535714,1
J11115034,112,5,3.245535714,1
N11116515,112,5,3.247767857,1
A11116509,112,5,3.252232143,1
J11115028,112,5,3.252232143,1
E51116008,112,5,3.254464286,1
J11115005,112,5,3.258928571,1
J11115511,112,5,3.261160714,1
N11115062,112,5,3.261160714,1
N11115072,112,5,3.263392857,1
L11116022,112,5,3.274553571,1
J11115001,112,5,3.276785714,1
J11115036,112,5,3.279017857,1
J11115024,112,5,3.28125,1
J11115004,112,5,3.283482143,1
L22114304,112,5,3.285714286,1
A21116316,112,5,3.287946429,1
D61116004,112,5,3.287946429,1
J11115318,112,5,3.290178571,1
J11115319,112,5,3.290178571,1
J11115035,112,5,3.296875,1
Q11115024,112,5,3.299107143,1
L22116002,112,5,3.301339286,1
D61116010,112,5,3.303571429,1
E51116302,112,5,3.308035714,1
F21116319,112,5,3.3125,1
F21116534,112,5,3.3125,1
Q11114015,112,5,3.3125,1
F81114506,112,5,3.314732143,1
N11116547,112,5,3.319196429,1
F21116528,112,5,3.321428571,1
N11116304,112,5,3.321428571,1
J11115015,112,5,3.323660714,1
N11116506,112,5,3.323660714,1
H11115017,112,5,3.325892857,1
H12115510,112,5,3.325892857,1
N11116019,112,5,3.325892857,1
D61116011,112,5,3.330357143,1
H11115019,112,5,3.332589286,1
J11115327,112,5,3.332589286,1
J11115335,112,5,3.332589286,1
F81114301,112,5,3.334821429,1
D61116005,112,5,3.337053571,1
D61116309,112,5,3.339285714,1
H11115311,112,5,3.339285714,1
J11115029,112,5,3.341517857,1
J11115031,112,5,3.341517857,1
L22116014,112,5,3.341517857,1
L11113313,112,5,3.345982143,1
L21113321,112,5,3.345982143,1
D61116510,112,5,3.348214286,1
J11115043,112,5,3.348214286,1
L21113009,112,5,3.348214286,1
D61116508,112,5,3.352678571,1
D61116003,112,5,3.357142857,1
F81114504,112,5,3.357142857,1
Q11115309,112,5,3.359375,1
F21116532,112,5,3.361607143,1
I11115520,112,5,3.361607143,1
N11116051,112,5,3.361607143,1
E41116502,112,5,3.366071429,1
L11114512,112,5,3.366071429,1
L21113303,112,5,3.366071429,1
N11116004,112,5,3.366071429,1
H12115507,112,5,3.368303571,1
Q11114023,112,5,3.368303571,1
J11115303,112,5,3.370535714,1
D61116014,112,5,3.375,1
Q11115308,112,5,3.375,1
Q11114026,112,5,3.379464286,1
E11115008,112,5,3.383928571,1
F21116521,112,5,3.383928571,1
L22116304,112,5,3.383928571,1
N11116046,112,5,3.383928571,1
N11115031,112,5,3.386160714,1
N11116504,112,5,3.388392857,1
H11115315,112,5,3.395089286,1
J11115044,112,5,3.395089286,1
J11115331,112,5,3.395089286,1
N11116025,112,5,3.395089286,1
F21116306,112,5,3.401785714,1
J11115048,112,5,3.401785714,1
L22114302,112,5,3.401785714,1
N11115501,112,5,3.401785714,1
J11115320,112,5,3.404017857,1
Q11114310,112,5,3.404017857,1
J11115322,112,5,3.40625,1
F21115509,112,5,3.408482143,1
Q11115028,112,5,3.408482143,1
L22116006,112,5,3.410714286,1
Q11114018,112,5,3.412946429,1
N11116065,112,5,3.415178571,1
C13115314,112,5,3.421875,1
E31116313,112,5,3.426339286,1
L22116009,112,5,3.428571429,1
C13116312,112,5,3.430803571,1
D61116017,112,5,3.430803571,1
L11115314,112,5,3.430803571,1
L21113024,112,5,3.430803571,1
L22116307,112,5,3.430803571,1
Q11114507,112,5,3.433035714,1
J11115344,112,5,3.435267857,1
N11115019,112,5,3.435267857,1
N11116003,112,5,3.435267857,1
H11115010,112,5,3.4375,1
J11115040,112,5,3.4375,1
Q11114004,112,5,3.439732143,1
Q11115312,112,5,3.439732143,1
J11115019,112,5,3.441964286,1
C13115305,112,5,3.444196429,1
J11115520,112,5,3.444196429,1
F21116502,112,5,3.446428571,1
H12115014,112,5,3.446428571,1
J11115338,112,5,3.446428571,1
N11116029,112,5,3.446428571,1
D61116002,112,5,3.448660714,1
J11115317,112,5,3.448660714,1
Q11115018,112,5,3.448660714,1
D61116301,112,5,3.450892857,1
Q11115506,112,5,3.455357143,1
A31116510,112,5,3.457589286,1
H11115508,112,5,3.457589286,1
H13116304,112,5,3.459821429,1
J11115323,112,5,3.459821429,1
N11116022,112,5,3.459821429,1
D61116009,112,5,3.462053571,1
H12115306,112,5,3.462053571,1
E21116304,112,5,3.466517857,1
J11115027,112,5,3.46875,1
N11116531,112,5,3.470982143,1
F21116022,112,5,3.473214286,1
J11115032,112,5,3.473214286,1
Q11115022,112,5,3.475446429,1
Q11115025,112,5,3.475446429,1
H11115023,112,5,3.477678571,1
H13116307,112,5,3.479910714,1
Q11115320,112,5,3.484375,1
F21116029,112,5,3.486607143,1
N11116018,112,5,3.486607143,1
N11115525,112,5,3.491071429,1
F21116007,112,5,3.495535714,1
K11115517,112,5,3.495535714,1
L22115518,112,5,3.497767857,1
N11115701,112,5,3.497767857,1
K11115018,112,5,3.5,1
Q11115313,112,5,3.502232143,1
F21115005,112,5,3.504464286,1
N11115305,112,5,3.504464286,1
J11115033,112,5,3.506696429,1
H13116308,112,5,3.511160714,1
E41116007,112,5,3.513392857,1
N11114067,112,5,3.513392857,1
Q11115301,112,5,3.515625,1
F21116009,112,5,3.517857143,1
Q11115310,112,5,3.517857143,1
C13115021,112,5,3.520089286,1
E11115002,112,5,3.520089286,1
F21115008,112,5,3.520089286,1
L22116322,112,5,3.520089286,1
Q11114309,112,5,3.520089286,1
Q11114313,112,5,3.520089286,1
Q11115307,112,5,3.520089286,1
K11115537,112,5,3.522321429,1
E13115017,112,5,3.524553571,1
H11115006,112,5,3.526785714,1
F21116031,112,5,3.53125,1
J11115037,112,5,3.53125,1
H12115308,112,5,3.533482143,1
K11115056,112,5,3.533482143,1
J11115025,112,5,3.535714286,1
H11115013,112,5,3.537946429,1
J11115507,112,5,3.537946429,1
F21116025,112,5,3.540178571,1
H12115017,112,5,3.540178571,1
Q11115004,112,5,3.540178571,1
Q11115306,112,5,3.540178571,1
N11115319,112,5,3.542410714,1
Q11115015,112,5,3.542410714,1
Q11115314,112,5,3.542410714,1
F21116315,112,5,3.544642857,1
Q11114510,112,5,3.544642857,1
D61116001,112,5,3.546875,1
D61116514,112,5,3.546875,1
J11115047,112,5,3.546875,1
Q11115013,112,5,3.555803571,1
J11115007,112,5,3.558035714,1
L22114312,112,5,3.558035714,1
L21113317,112,5,3.564732143,1
Q11114016,112,5,3.564732143,1
Q11115510,112,5,3.564732143,1
C13115024,112,5,3.566964286,1
F21116020,112,5,3.566964286,1
J11115006,112,5,3.566964286,1
N11116058,112,5,3.566964286,1
N11116055,112,5,3.573660714,1
D61116304,112,5,3.575892857,1
F21116013,112,5,3.575892857,1
N11114065,112,5,3.575892857,1
Q11115023,112,5,3.575892857,1
H11115306,112,5,3.578125,1
Q11114302,112,5,3.578125,1
F21116308,112,5,3.580357143,1
N11115334,112,5,3.580357143,1
Q11114022,112,5,3.582589286,1
K11115031,112,5,3.584821429,1
Q11115009,112,5,3.584821429,1
H11115304,112,5,3.587053571,1
Q11114321,112,5,3.589285714,1
D61116502,112,5,3.591517857,1
J11115326,112,5,3.591517857,1
Q11114307,112,5,3.595982143,1
F21116317,112,5,3.598214286,1
E31116310,112,5,3.600446429,1
E41116504,112,5,3.602678571,1
Q11115010,112,5,3.602678571,1
D61116016,112,5,3.607142857,1
H12115304,112,5,3.607142857,1
L22116522,112,5,3.607142857,1
Q11114001,112,5,3.607142857,1
H11115002,112,5,3.609375,1
Q11115319,112,5,3.609375,1
D61116013,112,5,3.613839286,1
J11115002,112,5,3.613839286,1
Q11114301,112,5,3.613839286,1
Q11115012,112,5,3.613839286,1
E13115001,112,5,3.616071429,1
Q11114007,112,5,3.618303571,1
Q11115511,112,5,3.618303571,1
Q11115509,112,5,3.622767857,1
J11115050,112,5,3.627232143,1
F21115027,112,5,3.629464286,1
F21116513,112,5,3.629464286,1
E13115501,112,5,3.631696429,1
F21116323,112,5,3.633928571,1
Q11114304,112,5,3.636160714,1
K11115544,112,5,3.638392857,1
F21116040,112,5,3.642857143,1
F21116010,112,5,3.651785714,1
F21115033,112,5,3.658482143,1
D52115019,112,5,3.662946429,1
E13115508,112,5,3.662946429,1
N11115320,112,5,3.662946429,1
Q11115020,112,5,3.662946429,1
Q11114028,112,5,3.671875,1
D61116308,112,5,3.674107143,1
K11115030,112,5,3.674107143,1
Q11114311,112,5,3.674107143,1
F21116511,112,5,3.678571429,1
E31116024,112,5,3.683035714,1
F21116503,112,5,3.683035714,1
I11116534,112,5,3.683035714,1
L22116517,112,5,3.685267857,1
N11115046,112,5,3.685267857,1
E31113510,112,5,3.6875,1
D61116307,112,5,3.691964286,1
K11115071,112,5,3.691964286,1
K11115534,112,5,3.694196429,1
Q11114017,112,5,3.694196429,1
Q11115006,112,5,3.698660714,1
K11115035,112,5,3.700892857,1
Q11114008,112,5,3.703125,1
L22116509,112,5,3.705357143,1
K11115302,112,5,3.707589286,1
E13115304,112,5,3.709821429,1
K11115516,112,5,3.714285714,1
K11115509,112,5,3.71875,1
E31115506,112,5,3.720982143,1
Q11115019,112,5,3.720982143,1
F21115501,112,5,3.727678571,1
E13115506,112,5,3.729910714,1
K11115074,112,5,3.729910714,1
Q11114303,112,5,3.729910714,1
Q11115011,112,5,3.732142857,1
E31113021,112,5,3.734375,1
Q11114505,112,5,3.741071429,1
E13115308,112,5,3.75,1
F21116304,112,5,3.75,1
E13115019,112,5,3.756696429,1
E13115307,112,5,3.756696429,1
K11115321,112,5,3.761160714,1
K11115013,112,5,3.770089286,1
E31116321,112,5,3.774553571,1
N11115306,112,5,3.776785714,1
N11116507,112,5,3.776785714,1
K11115057,112,5,3.78125,1
Q11115001,112,5,3.783482143,1
F21116011,112,5,3.785714286,1
F21116301,112,5,3.785714286,1
K11115533,112,5,3.785714286,1
H12115005,112,5,3.790178571,1
Q11114317,112,5,3.790178571,1
K11115012,112,5,3.792410714,1
E13115013,112,5,3.794642857,1
E31116502,112,5,3.796875,1
E13115006,112,5,3.799107143,1
K11115024,112,5,3.799107143,1
Q11114011,112,5,3.799107143,1
E31116308,112,5,3.801339286,1
H13116011,112,5,3.801339286,1
E13115010,112,5,3.803571429,1
F21116527,112,5,3.803571429,1
K11115303,112,5,3.803571429,1
F21116510,112,5,3.808035714,1
E13115018,112,5,3.810267857,1
E31113008,112,5,3.8125,1
K11115046,112,5,3.8125,1
E13115014,112,5,3.821428571,1
Q11115508,112,5,3.821428571,1
N11114077,112,5,3.825892857,1
E13115002,112,5,3.832589286,1
E13115008,112,5,3.834821429,1
K11115001,112,5,3.834821429,1
E13115311,112,5,3.837053571,1
H12115301,112,5,3.839285714,1
H12115307,112,5,3.839285714,1
E13115005,112,5,3.848214286,1
F21116514,112,5,3.848214286,1
K11115511,112,5,3.857142857,1
E13115016,112,5,3.861607143,1
F21116310,112,5,3.861607143,1
Q11114003,112,5,3.861607143,1
E13115502,112,5,3.866071429,1
E13115306,112,5,3.870535714,1
E13115012,112,5,3.877232143,1
E13115503,112,5,3.877232143,1
E13115312,112,5,3.881696429,1
E13115309,112,5,3.883928571,1
E13115516,112,5,3.883928571,1
E13115301,112,5,3.892857143,1
K11115021,112,5,3.892857143,1
E31115009,112,5,3.899553571,1
K11115061,112,5,3.899553571,1
E13115310,112,5,3.908482143,1
E11115309,112,5,3.910714286,1
Q11115027,112,5,3.915178571,1
E13115512,112,5,3.919642857,1
E13115305,112,5,3.924107143,1
E13115505,112,5,3.926339286,1
E13115011,112,5,3.930803571,1
E13115313,112,5,3.941964286,1
E13115004,112,5,3.948660714,1
E13115009,112,5,3.953125,1
E13115020,112,5,3.96875,1
E13115015,112,5,3.975446429,1
H31112901,113,11,1.82300885,0
F81112257,113,11,1.880530973,0
H21111282,113,10,1.267699115,0
L22112264,113,10,2.033185841,0
D52113503,113,10,3.066371681,1
N11112117,113,9,1.918141593,0
D61113307,113,9,2.148230088,0
K11113329,113,9,2.17699115,0
A21113029,113,9,2.867256637,1
D21114018,113,9,2.973451327,1
D52113307,113,9,3.314159292,1
D52113004,113,9,3.39380531,1
G11111326,113,8,1.657079646,0
D42114506,113,8,2.314159292,1
O11113507,113,8,2.586283186,1
L22112006,113,8,2.685840708,1
L11113319,113,8,2.716814159,1
D22113024,113,8,2.758849558,1
D22113502,113,8,2.798672566,1
H31114001,113,8,2.884955752,1
A21113508,113,8,2.909292035,1
D22113513,113,8,3.015486726,1
D21114035,113,8,3.037610619,1
B11113339,113,8,3.044247788,1
H21114012,113,8,3.086283186,1
N11113003,113,8,3.092920354,1
E11113021,113,8,3.161504425,1
H31113021,113,8,3.168141593,1
D52113019,113,8,3.181415929,1
H31114019,113,8,3.25,1
D52113324,113,8,3.311946903,1
H31114029,113,8,3.626106195,1
F11114512,113,8,3.670353982,1
D33115011,113,7,2.21460177,1
G41115013,113,7,2.402654867,1
D42115511,113,7,2.462389381,1
D21114025,113,7,2.615044248,1
L21115004,113,7,2.634955752,1
H11114507,113,7,2.705752212,1
H11114303,113,7,2.707964602,1
D21115516,113,7,2.732300885,1
D21115030,113,7,2.803097345,1
H41115014,113,7,2.805309735,1
H41115525,113,7,2.829646018,1
L21115321,113,7,2.829646018,1
B11113010,113,7,2.842920354,1
F61115014,113,7,2.89159292,1
C11115511,113,7,2.89380531,1
D51113335,113,7,2.896017699,1
C11115087,113,7,2.915929204,1
L22115024,113,7,2.918141593,1
E12114013,113,7,2.920353982,1
A21113335,113,7,2.924778761,1
A21113514,113,7,2.92920354,1
D61115311,113,7,2.935840708,1
D21114038,113,7,2.969026549,1
I11113505,113,7,2.969026549,1
D11115308,113,7,2.975663717,1
M11114510,113,7,2.977876106,1
D21114026,113,7,2.986725664,1
H41115028,113,7,2.997787611,1
N11114015,113,7,2.997787611,1
B11113503,113,7,3.002212389,1
M11115048,113,7,3.008849558,1
I11113083,113,7,3.013274336,1
M11115024,113,7,3.013274336,1
I11113533,113,7,3.022123894,1
D11115533,113,7,3.026548673,1
C11115068,113,7,3.044247788,1
A11114512,113,7,3.050884956,1
M11115023,113,7,3.053097345,1
D32114007,113,7,3.061946903,1
M11115042,113,7,3.061946903,1
I11113095,113,7,3.064159292,1
M11115552,113,7,3.066371681,1
M11115551,113,7,3.07300885,1
N11115045,113,7,3.081858407,1
G31113004,113,7,3.086283186,1
A31114034,113,7,3.090707965,1
N11114504,113,7,3.092920354,1
N11115024,113,7,3.10840708,1
H31114301,113,7,3.112831858,1
N11113041,113,7,3.121681416,1
D12114006,113,7,3.130530973,1
M11115068,113,7,3.152654867,1
C11115375,113,7,3.154867257,1
Q11113303,113,7,3.154867257,1
H31114030,113,7,3.157079646,1
I11113313,113,7,3.157079646,1
C11115702,113,7,3.159292035,1
H31113006,113,7,3.165929204,1
A21113009,113,7,3.170353982,1
H31115006,113,7,3.172566372,1
M11115059,113,7,3.174778761,1
H31114016,113,7,3.188053097,1
H31115012,113,7,3.203539823,1
H31114007,113,7,3.205752212,1
M11115317,113,7,3.21460177,1
H31115309,113,7,3.216814159,1
L22115015,113,7,3.216814159,1
M11115079,113,7,3.216814159,1
Q11113317,113,7,3.241150442,1
I11113514,113,7,3.243362832,1
I11113061,113,7,3.245575221,1
E13114507,113,7,3.252212389,1
G41115509,113,7,3.254424779,1
Q11113506,113,7,3.261061947,1
H31113022,113,7,3.272123894,1
N11115080,113,7,3.278761062,1
N11113070,113,7,3.283185841,1
H31113003,113,7,3.289823009,1
H22115011,113,7,3.294247788,1
L24115015,113,7,3.294247788,1
Q11113007,113,7,3.294247788,1
E12113018,113,7,3.296460177,1
I11114034,113,7,3.307522124,1
Q11113016,113,7,3.307522124,1
Q11113313,113,7,3.311946903,1
E12115017,113,7,3.316371681,1
A21113337,113,7,3.327433628,1
H12114010,113,7,3.331858407,1
N11113004,113,7,3.340707965,1
G31113015,113,7,3.35619469,1
H11114015,113,7,3.35619469,1
Q11113004,113,7,3.369469027,1
I11114340,113,7,3.371681416,1
D11114030,113,7,3.382743363,1
F11113012,113,7,3.384955752,1
H31113330,113,7,3.387168142,1
G31113005,113,7,3.389380531,1
H22113002,113,7,3.39159292,1
E21113314,113,7,3.396017699,1
A21113028,113,7,3.404867257,1
F61114012,113,7,3.420353982,1
E51112253,113,7,3.424778761,1
H13115009,113,7,3.444690265,1
H22115015,113,7,3.455752212,1
B12114505,113,7,3.457964602,1
H22114305,113,7,3.466814159,1
H31114309,113,7,3.466814159,1
F11113501,113,7,3.471238938,1
D11114327,113,7,3.473451327,1
F21113517,113,7,3.480088496,1
D11114317,113,7,3.482300885,1
H31113311,113,7,3.504424779,1
D11114007,113,7,3.533185841,1
A21113003,113,7,3.539823009,1
H22113314,113,7,3.586283186,1
G31113302,113,7,3.592920354,1
H41114008,113,7,3.60619469,1
D41114302,113,7,3.610619469,1
H31113310,113,7,3.617256637,1
H31114503,113,7,3.628318584,1
D52115502,113,7,3.699115044,1
K11114328,113,7,3.707964602,1
G31113509,113,7,3.712389381,1
D52115303,113,7,3.71460177,1
G31113306,113,7,3.807522124,1
I11114519,113,6,1.599557522,0
I11115082,113,6,1.993362832,0
D62115506,113,6,2.053097345,0
B12115025,113,6,2.265486726,1
H22114022,113,6,2.327433628,1
C11113531,113,6,2.342920354,1
D33115003,113,6,2.345132743,1
L21115011,113,6,2.64380531,1
I11115309,113,6,2.663716814,1
B11115072,113,6,2.685840708,1
D11115527,113,6,2.818584071,1
N11115521,113,6,2.838495575,1
F91113301,113,6,2.862831858,1
F81115308,113,6,2.871681416,1
D11115007,113,6,2.909292035,1
M11114060,113,6,2.913716814,1
I11114020,113,6,2.966814159,1
D51115018,113,6,2.973451327,1
B11113080,113,6,2.977876106,1
N11115308,113,6,2.977876106,1
D11115008,113,6,2.982300885,1
I11115507,113,6,3.053097345,1
L21115318,113,6,3.061946903,1
G21114310,113,6,3.066371681,1
I11113540,113,6,3.090707965,1
L22114014,113,6,3.095132743,1
L11113511,113,6,3.103982301,1
I11115301,113,6,3.10619469,1
H41114511,113,6,3.112831858,1
I11113318,113,6,3.117256637,1
D61115510,113,6,3.119469027,1
I11114040,113,6,3.123893805,1
N11115514,113,6,3.123893805,1
L11115010,113,6,3.130530973,1
N11115336,113,6,3.130530973,1
I11114018,113,6,3.137168142,1
I11115076,113,6,3.17699115,1
I11115047,113,6,3.17920354,1
D61115014,113,6,3.183628319,1
I11113071,113,6,3.188053097,1
L22115022,113,6,3.201327434,1
D61115303,113,6,3.203539823,1
H41114026,113,6,3.21460177,1
L22114509,113,6,3.21460177,1
D61115004,113,6,3.216814159,1
I11115358,113,6,3.216814159,1
D61115021,113,6,3.219026549,1
L11113321,113,6,3.219026549,1
N11115077,113,6,3.221238938,1
H22115314,113,6,3.225663717,1
L22114511,113,6,3.232300885,1
N11113042,113,6,3.234513274,1
I11115006,113,6,3.243362832,1
I11115045,113,6,3.247787611,1
I11114027,113,6,3.254424779,1
L11115310,113,6,3.254424779,1
A21113019,113,6,3.258849558,1
A21113534,113,6,3.258849558,1
L11114511,113,6,3.261061947,1
H12114002,113,6,3.274336283,1
L22115025,113,6,3.274336283,1
D61115016,113,6,3.280973451,1
B12113369,113,6,3.283185841,1
I11115523,113,6,3.283185841,1
I11115356,113,6,3.289823009,1
N11113308,113,6,3.289823009,1
A21113032,113,6,3.294247788,1
H21114023,113,6,3.294247788,1
I11113301,113,6,3.303097345,1
A21113539,113,6,3.314159292,1
I11115015,113,6,3.314159292,1
D61115504,113,6,3.316371681,1
